x0	x1	response
0.95690312051	-4.13788643144	6.77884166293
2.78957292130	-3.03390225325	264.84528983679
-4.84041143420	-0.08421757903	0.65639488051
-3.66632082744	4.72303974529	18028122314.48189163208
2.63908893636	-3.78042541809	196.01239024105
3.70985845503	0.76219902916	1713.75648053068
2.98915350955	-0.90346364863	394.78237981090
3.19814420523	0.33215463220	604.87875519457
-0.22476654285	-1.66375977245	0.63816982748
-0.79913397601	-4.49253390352	0.20224651564
-3.00373496017	-4.57073733661	0.00246030520
-4.18450318301	-3.82003164342	0.00023195098
1.35395698603	1.89097134069	12785.03313073072
0.21412644642	-3.07731920230	1.53457432251
-0.25437075906	0.39546435651	7.82462306420
2.80769897759	1.05749567034	472.46654807772
2.74058945590	-3.60543654315	240.12963224163
-1.04321955099	4.79967226922	26445751170.92504501343
4.43921337086	-0.68533329730	7175.52544228745
1.93705175502	-1.17621320515	48.14231414943
-1.93976181800	-2.05581715402	0.02069500875
-0.12915844053	-2.84978918614	0.77235109838
1.38804825332	-1.46623844469	16.05687789442
-1.38490222975	4.80533116026	27204705763.02474594116
2.28013168344	-0.79187036203	95.62773214296
-0.46083902925	4.12702579887	915635570.61784231663
2.80361063385	-4.94662710627	272.38629683407
-1.02980262601	-4.18885088903	0.12750429283
0.98180423624	2.90418652925	2024708.23216542858
1.01317660836	4.93015623228	50780647365.17866516113
4.90664012331	2.21816336114	83841.11400100126
-2.25885401403	-3.45491543397	0.01091404109
-1.73969449924	3.26993124114	12605656.60605123825
-4.04733882446	-1.82251789220	0.00041542780
-2.44698660188	-2.11568753823	0.00751705671
-1.52216107430	1.00551111536	152.60726480849
3.54514338847	0.94006043926	1310.23235895073
4.14160537338	-1.31901597101	3956.87991028670
0.93079006255	3.65233127082	85297561.91100540757
-4.36633177704	-2.44781500113	0.00016607011
-0.80629821321	-3.94060326163	0.19936929655
4.45140464500	2.85161657287	1564058.99868617603
0.22811607346	-0.97764809034	1.58565132559
-0.61666146264	-3.55100927138	0.29132294268
-1.85236812408	3.00526474078	3356212.65858177980
0.97080613651	-0.71927459217	6.99740243285
1.31961142787	-4.77774994939	14.00231755764
-2.40192685757	3.70125481754	108936324.19392836094
2.24126003213	-4.37572252638	88.45731013393
2.39157662123	3.20672593485	9190148.70414324664
-0.95622944473	3.19014148371	8458711.67760287412
-4.87791939644	-0.12531987091	0.53446399523
2.70641304976	-1.96445729816	224.26454092804
4.25160297875	-3.64118432447	4930.55066473146
-2.36237869531	0.72293678520	37.14847807255
4.37864971844	1.77438065303	13485.75724453568
1.84149488528	0.17760016859	42.19537137322
0.14426463700	0.11803948182	3.13880798833
1.69752767115	2.08846319029	34309.76758315683
4.50111759622	-0.50313878462	8121.29694323562
0.57870727520	2.79641573076	1181247.15259652305
-3.05596999462	3.67316176904	94660640.16544032097
4.76701414784	-3.50418246746	13822.15882989653
-1.94630029116	-0.51638657142	0.09601993046
-4.57308191018	1.85095824153	10454.53587068519
1.03685573439	-4.44952240836	7.95429050146
1.44951574734	3.43078519476	28174464.68956397846
-0.72060936512	3.84607792112	224725363.20452046394
-2.38111645192	-2.65971290160	0.00854818145
-0.95088948899	2.95946129789	2669245.87158872513
3.71044316345	-2.56049760389	1670.51347554685
1.20004538799	-1.75599720682	11.02433084595
-3.50573032854	2.10106728824	36509.81713160779
-3.26286644628	3.07198701611	4685274.58279168326
-0.08821389905	-3.12456050363	0.83825946499
-0.89901724309	-4.86194426199	0.16562410500
3.11316047926	3.81012110832	187747444.27249842882
2.29435083104	-3.19809896587	98.36663420153
-3.86151098342	-0.21960765856	0.33396724150
-4.64562837836	4.15710263184	1064225518.82352399826
-2.63699168836	4.10227390264	809048572.36411130428
1.47883479462	2.38284293447	149394.17398400625
3.73369434636	0.58477482204	1768.64410319942
1.40431743427	-1.66923028398	16.58749627499
-3.86993755411	-2.28791643156	0.00044588691
3.04776330520	4.22892671225	1524045047.45342707634
2.12973584969	3.94499593293	368510534.49809026718
2.90469023162	1.41578991636	1520.13381031121
4.97382671509	3.24432507705	11111690.81963196583
0.04716308517	3.95450727921	386459022.69147795439
-4.18458659859	-0.41233322969	0.12747369669
-0.17966613262	-3.93690157455	0.69814234720
-2.07663097542	1.17965586312	364.42560674346
-2.62459487765	-4.49050263480	0.00525177207
1.19613220395	-0.63979616958	10.97903831374
-0.48872475785	-3.58905756879	0.37626956173
-1.12568856788	1.45584390169	1449.96123719891
-0.67673810512	1.00646175111	153.54484619383
2.98745240248	0.59700920593	413.21805968547
0.37774045646	-2.31276661703	2.12864446896
-1.72997742439	-3.38961188741	0.03143122475
-3.60747757625	2.41863197843	178645.71831272350
-1.38349714337	-3.73493156455	0.06285063986
3.41914992468	2.61613000119	480505.23142107949
4.80093753038	-0.52476291234	14792.56492548678
2.59020226124	-3.30456471883	177.75470229143
1.80573076294	3.91810768428	322153447.91745042801
4.75390819262	-3.07396351340	13464.56077902797
-2.91222420988	2.30274624160	100080.60972512537
-1.56656730037	1.25960829433	543.54997534464
-0.26362332650	-2.53445006890	0.59023097351
-2.38948331988	-3.30791690256	0.00840474515
-2.80762136568	-1.39348554839	0.00458399863
-1.10656426226	-3.73794881953	0.10935799129
4.62234991794	-1.50668951005	10349.56622892854
-3.89810378860	-1.02744041797	0.00628539377
-3.46048711080	0.50882195153	12.73287544114
0.32604952872	4.04831173636	617727935.65847826004
-1.59494905965	1.52411637887	2039.78987888611
-0.40643550199	-3.47555729405	0.44358273697
-4.62769689126	0.70921826392	34.67760453914
-4.76082172780	2.48869206251	253586.51169874708
1.77515719059	1.52636390804	2097.62421848296
-1.82619030439	2.81202971492	1277158.94515021937
3.88440169885	-1.73080111754	2365.63903958368
-0.23722652096	-0.01521149459	1.54898823581
4.08725272785	0.85687267110	3621.85554356276
-2.10603646118	4.11548675712	864302849.49368143082
-4.83803342102	-4.57063372810	0.00006276801
-4.11546272405	-3.62995594204	0.00026630289
1.48471268524	0.43382999357	28.23156456234
0.04045651818	-2.78998496313	1.08427747404
2.76138488368	-2.23015395248	250.32744096726
0.34746983822	-3.69169108916	2.00358821634
-0.14712713562	-2.84197229732	0.74508768727
2.56990353790	-2.13808411717	170.68285905588
4.37127349897	-3.35558402220	6263.82937271390
-1.08969159571	1.67196080574	4271.97063417942
-3.35020780720	-0.35931228585	0.16709865892
4.74264649126	2.71009703138	780351.14523028152
3.81851490218	0.99145287243	2215.77997929360
-3.65453839154	-0.72386622815	0.02747003113
-3.21261988478	-4.72619406449	0.00162014482
-3.92163931392	-3.27535936971	0.00039245767
-2.44821280546	1.95755455108	17814.59198507261
-2.44539104912	4.20896719551	1379291747.02234625816
-0.35876320942	-4.96244209348	0.48795776753
0.96120629109	1.13321903206	295.74163880453
2.02675408299	-2.90560175151	57.59917095769
-0.21362675883	3.12902668540	6231536.76253983099
-4.44079907904	4.24563239353	1656813419.44704103470
-2.24611676088	-4.58745050660	0.01119561033
-0.72156661800	4.22798891666	1516915120.35539078712
-4.60648415750	3.72367069297	121856351.81747122109
4.11054163628	-2.48617417484	3718.52838524634
1.39487389321	-3.16240487217	16.27691416125
0.67608159390	-3.99045211957	3.86577890042
-0.22219578886	2.23990252331	73095.44916667232
0.67515872049	4.76647402833	22400970972.15553283691
-3.28540534564	1.77860375115	7280.96689879979
-3.42765857318	0.33292273749	5.28468555946
1.18562295002	-0.81001733760	10.72814933594
-0.76451884518	-3.36262679014	0.21674419187
-4.99274001533	4.23365389942	1560495907.47849559784
1.13799792232	-0.46069443429	9.83752266537
-4.76885779774	3.36327636834	20103044.75114412233
-0.58848420566	3.18490957509	8240304.97608488798
-2.02556462508	2.02889265379	25449.82008917175
-4.46435605720	0.15793153633	2.20277482092
-2.70895587699	4.60946569540	10217098497.06555557251
2.24127197086	-2.13798902415	88.45944506781
-0.76520682929	-3.79647335424	0.21644611971
1.36855661348	-3.44656030521	15.44234218625
1.09176571952	2.03649726810	26444.99243699820
2.99578331387	-3.38363878891	400.04083438252
3.14423508927	-1.79661804911	538.32927684421
-4.83988623776	-3.94944562250	0.00006253838
3.79145446660	3.13522201815	6429553.50171403307
-3.59580997418	2.17037833919	51631.73131946965
2.08487115859	4.75759608538	21428345314.41354751587
-2.82924319148	2.06139677250	29940.99764806172
2.74170809971	-4.60682525888	240.66747270905
2.87172341236	-4.41774934871	312.13844542355
-2.74300193612	1.11851819363	268.43435799446
-1.19629527073	4.36453950073	3002459141.58360290527
-3.07128560346	-4.41249527250	0.00214939024
-4.16742894284	-2.77041987470	0.00024096737
-2.97709336224	-0.27497000561	0.25547247089
-3.39095729481	-4.23056768695	0.00113410213
3.22599547971	-2.92789786334	633.96323265888
-4.65352464580	-3.20821781476	0.00009089003
2.37731376587	3.08310551886	4953232.92706795316
1.98282451094	-0.40782665681	52.88463856209
-1.26127115944	4.52100667016	6565098515.96874237061
-4.04155362687	2.97360758541	2864882.59193979064
-3.32579633848	-2.90665029176	0.00129245064
0.87321295324	-3.00818950247	5.73407219276
2.25850075476	1.74272351866	6176.77719843167
-0.51304578317	0.26350390713	4.09255248956
4.74879250827	1.47543095952	14926.53595167685
-0.48708692713	3.66731768131	91934636.59041118622
-3.79230516385	1.38650366167	1025.07268795091
-3.48538501501	-2.78994797823	0.00093980401
4.76746385178	-0.35181315166	13834.76838638269
-0.93444635204	-4.02238902227	0.15429441868
-3.45610176576	-3.16850804006	0.00099569335
4.80582751570	3.14135627723	6642723.98105325829
2.95327425554	1.03845839050	547.31612190196
-0.57399546530	0.84940195423	70.21336778507
0.00893673014	1.82119960645	9010.18628436848
4.05587360529	-2.98842811141	3333.39709183156
-3.92117299462	-0.70455486494	0.02991017711
-0.15379943432	-1.98095989493	0.73526010917
2.89093184376	0.22580143686	327.45572359750
0.61421831698	-3.59640726689	3.41588509648
0.67515181722	-1.58410301726	3.85896017097
2.04794422514	-2.15893670256	60.09272533579
-1.09258069779	0.52186023935	13.70201069199
0.36728380922	2.84366702297	1496046.48256500694
-3.03839215294	-4.74376111469	0.00229554662
2.84909979804	-4.73390658669	298.32980301993
-1.84823915561	1.43798488874	1326.02782469108
-2.37994199978	-2.32760496061	0.00857542716
-1.70139706588	2.22682456431	68468.10583918460
-2.82113995115	-3.35767999880	0.00354482860
2.71745327172	-2.95794769969	229.27142073592
-4.14873931227	0.66769497059	28.17637033554
-3.06982379902	4.91085766871	46109661570.62612915039
-4.09279402666	1.21820972562	441.88481945566
-2.63987121341	0.48772985987	11.46264830256
-2.49849391359	4.10300333309	812004683.08995580673
2.61332994137	4.64501751831	12204707888.99186325073
4.29179507754	3.76119545924	147010363.60250040889
2.35758906739	2.42385002013	183479.58451821026
1.02028355596	1.16334933282	343.57252357094
-3.20254278912	-0.29437744360	0.23114510361
2.74114808432	3.46359880521	33198035.73053007945
3.79733323216	4.62377398354	10974827725.76521873474
-1.38058794130	-3.80432788190	0.06321739389
-3.44947564781	-2.78670997511	0.00100973151
3.60785177150	-2.62982034116	1360.63059550062
4.29872832206	4.02226896556	542313506.87309730053
-4.75873988216	0.18568702107	2.53061959429
-3.33403799181	4.27376517107	1907054716.00538349152
3.46594345227	2.72052673617	809280.07100820681
