ave_fitness	ave_genome_length	ave_num_layers	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_num_layers	max_used_codons	min_genome_length	min_num_layers	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
5148181.758545448	100.0	1.0	5.06	286.516418028771	0	0	100	1	8	100	1	5	0	0	3.3568668365478516	50	3.3568668365478516	50	0.0	
40.90284531839532	100.02	1.0	5.0	34.059455413631305	1	0	103	1	5	97	1	5	0	0	1754.100879907608	100	1757.4577467441559	100	0.0	
36.52658423761491	99.74	1.0	5.0	34.059455413631305	2	0	104	1	5	95	1	5	0	0	1772.526510477066	150	3529.984257221222	150	0.0	
36.331287983417724	100.24	1.0	5.0	34.059455413631305	3	0	106	1	5	94	1	5	0	0	1795.8317704200745	200	5325.816027641296	200	0.0	
36.832829050819896	100.88	1.0	5.0	34.059455413631305	4	0	105	1	5	97	1	5	0	0	1787.46577501297	250	7113.281802654266	250	0.0	
36.13569809334149	100.4	1.0	5.0	34.059455413631305	5	0	105	1	5	95	1	5	0	0	1787.1257901191711	300	8900.407592773438	300	0.0	
36.194320796699365	101.26	1.0	5.0	34.059455413631305	6	0	106	1	5	94	1	5	0	0	1792.455203294754	350	10692.862796068192	350	0.0	
36.24078529492435	101.24	1.0	5.0	34.059455413631305	7	0	106	1	5	94	1	5	0	0	1783.638417482376	400	12476.501213550568	400	0.0	
36.30354178022984	100.38	1.0	5.0	34.059455413631305	8	0	106	1	5	94	1	5	0	0	1783.49769282341	450	14259.998906373978	450	0.0	
35.999793669618676	100.52	1.0	5.0	34.059455413631305	9	0	109	1	5	94	1	5	0	0	1786.94962143898	500	16046.948527812958	500	0.0	
35.4712617558412	100.78	1.0	5.0	34.059455413631305	10	0	107	1	5	96	1	5	0	0	1793.9103410243988	550	17840.858868837357	550	0.0	
36.59598002175007	100.76	1.0	5.0	34.059455413631305	11	0	107	1	5	93	1	5	0	0	1793.2488853931427	600	19634.1077542305	600	0.0	
36.16648762663318	100.68	1.0	5.0	34.059455413631305	12	0	107	1	5	93	1	5	0	0	1798.5960886478424	650	21432.70384287834	650	0.0	
35.52546500643693	100.98	1.0	5.0	34.059455413631305	13	0	109	1	5	92	1	5	0	0	1792.6258239746094	700	23225.32966685295	700	0.0	
36.07827487080407	100.56	1.0	5.0	34.059455413631305	14	0	108	1	5	92	1	5	0	0	1782.6845963001251	750	25008.014263153076	750	0.0	
36.07827487080407	100.56	1.0	5.0	34.059455413631305	14	0	108	1	5	92	1	5	0	0	1782.6845963001251	750	25008.014263153076	750	0.0	
