x0	x1	response
5.21896597549	3.87632579435	7.41499475675
0.84470033684	4.07218090516	5.67480354300
5.90514192655	3.68336336143	7.68792824290
2.38961355607	3.72073451476	6.80962095327
2.79378324361	4.18619648139	6.63466996034
2.20017010419	1.61422300052	8.28150902373
2.55480854956	0.49263179862	7.89057602252
0.86593772604	5.18212078542	5.60429970453
1.61721656566	1.85836324404	7.96967999946
1.17143507555	1.54723194127	7.73768371170
5.72043599624	2.95335809446	8.36023924820
4.78800729948	0.13713696165	8.14001250816
4.68181085257	1.79849971741	8.95618799673
3.69397078282	1.32026558924	8.72726336851
5.66441241202	2.70612430637	8.58552160018
1.22630044086	0.32308525924	7.09332731347
1.38665085545	1.47515076264	7.87437580253
4.42475737218	2.95834151166	8.11069886062
3.32541640007	5.11838756322	6.74166752742
0.65297278549	5.69679209187	5.73087111074
5.34195594235	2.72881445810	8.50877921466
1.32141443879	1.36947939277	7.81807458497
1.95929240131	4.96954906218	6.21185047712
5.80708250424	2.17766125169	9.00896257971
4.31047873218	2.57853675405	8.43749480441
5.78078954157	3.19275334246	8.13203392522
5.68682093945	4.87843756657	7.18122257549
1.31268201363	0.96895156741	7.65699052732
3.06858006480	1.03706735152	8.44674731602
1.55701476782	2.70303143011	7.40260783446
4.48848091643	4.72723820694	6.94212121143
4.37901616079	5.51750542334	7.22561141970
1.40902009235	0.46553587160	7.34142319401
4.34930953437	1.67955481110	8.90629217551
2.95456268514	0.85787190020	8.30732239033
2.29623821329	0.72776257588	7.98611211664
2.15309055573	1.64550599215	8.26026053239
0.34566493029	4.22024911269	4.98689363147
3.42576496495	4.26042168338	6.78846597182
4.22611650149	4.39136035579	6.93613883421
4.97483999428	5.16669296988	7.14115185443
0.07775707753	5.39874032968	4.49724842081
2.74457908994	0.83670942419	8.22554080068
0.19726197773	4.93296746771	4.60591254202
0.45196848673	1.21175423971	6.96866143673
2.22221743185	2.58403327136	7.82052664677
1.38352985069	2.68742117358	7.31575552292
1.64683166762	4.28515309841	6.11636475613
5.75341792779	1.52459957530	9.17755644262
5.87950920943	3.34120392498	8.00112070827
0.68769897993	2.96956286014	6.49315059540
3.76148990992	1.98775744085	8.68978094185
3.87079870845	0.82778297152	8.53877470698
2.60775022557	0.64403393187	8.03675521525
1.38557916525	1.98046340446	7.79554481019
5.00986198399	0.08618070752	8.13247321688
4.82255579324	0.42640341884	8.42373809714
2.66536349821	0.06826175285	7.52449762472
6.03564338462	5.69940845338	7.67338334845
4.26476056941	1.73818322328	8.87967000901
6.00399196651	1.88130010460	9.17169410289
1.21045635410	0.62946026256	7.35375186875
